,well,find,chem,area,wqo
1993-12-20,04N23W16C07S,1.26504,nitrate_as_n,miramonte,10.0
1993-12-29,04N23W16C07S,0.94878,nitrate_as_n,miramonte,10.0
1995-03-06,04N23W16C07S,0.74547,nitrate_as_n,miramonte,10.0
1995-08-07,04N23W16C07S,0.9036,nitrate_as_n,miramonte,10.0
1996-03-25,04N23W16C07S,1.03914,nitrate_as_n,miramonte,10.0
1997-08-18,04N23W16C07S,2.84634,nitrate_as_n,miramonte,10.0
1998-08-17,04N23W16C07S,1.5813,nitrate_as_n,miramonte,10.0
1999-10-25,04N23W16C07S,6.03153,nitrate_as_n,miramonte,10.0
2000-03-13,04N23W16C07S,1.1295,nitrate_as_n,miramonte,10.0
2000-05-22,04N23W16C07S,1.0820610000000002,nitrate_as_n,miramonte,10.0
2000-08-07,04N23W16C07S,1.89756,nitrate_as_n,miramonte,10.0
2000-10-16,04N23W16C07S,4.518,nitrate_as_n,miramonte,10.0
2001-08-13,04N23W16C07S,1.55871,nitrate_as_n,miramonte,10.0
2001-10-01,04N23W16C07S,2.259,nitrate_as_n,miramonte,10.0
2002-09-09,04N23W16C07S,7.9065,nitrate_as_n,miramonte,10.0
2002-12-16,04N23W16C07S,8.5842,nitrate_as_n,miramonte,10.0
2003-03-10,04N23W16C07S,1.1295,nitrate_as_n,miramonte,10.0
2003-06-16,04N23W16C07S,0.56475,nitrate_as_n,miramonte,10.0
2003-09-08,04N23W16C07S,2.4849,nitrate_as_n,miramonte,10.0
2003-12-15,04N23W16C07S,5.4216,nitrate_as_n,miramonte,10.0
2004-03-15,04N23W16C07S,1.24245,nitrate_as_n,miramonte,10.0
2004-06-02,04N23W16C07S,2.0331,nitrate_as_n,miramonte,10.0
2004-07-19,04N23W16C07S,3.6144,nitrate_as_n,miramonte,10.0
2004-09-08,04N23W16C07S,6.0993,nitrate_as_n,miramonte,10.0
2004-09-13,04N23W16C07S,5.8734,nitrate_as_n,miramonte,10.0
2004-12-20,04N23W16C07S,3.3885,nitrate_as_n,miramonte,10.0
2005-09-26,04N23W16C07S,0.9036,nitrate_as_n,miramonte,10.0
2006-03-13,04N23W16C07S,0.83583,nitrate_as_n,miramonte,10.0
2006-07-24,04N23W16C07S,0.63252,nitrate_as_n,miramonte,10.0
2010-03-08,04N23W16C07S,0.70029,nitrate_as_n,miramonte,10.0
2010-11-09,04N23W16C07S,2.41713,nitrate_as_n,miramonte,10.0
2011-03-15,04N23W16C07S,0.83583,nitrate_as_n,miramonte,10.0
2012-07-03,04N23W16C07S,1.5813,nitrate_as_n,miramonte,10.0
2012-10-09,04N23W16C07S,5.26347,nitrate_as_n,miramonte,10.0
2013-03-19,04N23W16C07S,1.55871,nitrate_as_n,miramonte,10.0
2013-06-04,04N23W16C07S,2.6204400000000003,nitrate_as_n,miramonte,10.0
2013-09-10,04N23W16C07S,6.34779,nitrate_as_n,miramonte,10.0
2013-09-17,04N23W16C07S,6.25743,nitrate_as_n,miramonte,10.0
2014-05-06,04N23W16C07S,1.15209,nitrate_as_n,miramonte,10.0
2014-06-10,04N23W16C07S,2.59785,nitrate_as_n,miramonte,10.0
1990-02-09,04N23W16C08S,0.9036,nitrate_as_n,miramonte,10.0
1992-08-10,04N23W16C08S,2.55267,nitrate_as_n,miramonte,10.0
1993-12-29,04N23W16C08S,0.92619,nitrate_as_n,miramonte,10.0
1995-03-06,04N23W16C08S,0.92619,nitrate_as_n,miramonte,10.0
1995-08-07,04N23W16C08S,1.0617299999999998,nitrate_as_n,miramonte,10.0
1996-03-25,04N23W16C08S,0.9713700000000001,nitrate_as_n,miramonte,10.0
1997-08-18,04N23W16C08S,2.50749,nitrate_as_n,miramonte,10.0
1998-08-17,04N23W16C08S,1.44576,nitrate_as_n,miramonte,10.0
1999-10-25,04N23W16C08S,3.20778,nitrate_as_n,miramonte,10.0
2000-10-16,04N23W16C08S,2.07828,nitrate_as_n,miramonte,10.0
2001-08-06,04N23W16C08S,1.19727,nitrate_as_n,miramonte,10.0
2001-10-01,04N23W16C08S,1.7168400000000001,nitrate_as_n,miramonte,10.0
2002-10-28,04N23W16C08S,5.8734,nitrate_as_n,miramonte,10.0
2002-12-09,04N23W16C08S,5.8734,nitrate_as_n,miramonte,10.0
2003-03-03,04N23W16C08S,1.2876299999999998,nitrate_as_n,miramonte,10.0
2003-06-16,04N23W16C08S,0.92619,nitrate_as_n,miramonte,10.0
2003-09-03,04N23W16C08S,1.5135299999999998,nitrate_as_n,miramonte,10.0
2003-12-22,04N23W16C08S,2.19123,nitrate_as_n,miramonte,10.0
2004-07-19,04N23W16C08S,2.0331,nitrate_as_n,miramonte,10.0
2004-09-13,04N23W16C08S,3.1626,nitrate_as_n,miramonte,10.0
2005-10-17,04N23W16C08S,1.19727,nitrate_as_n,miramonte,10.0
2006-07-10,04N23W16C08S,0.6777,nitrate_as_n,miramonte,10.0
2007-07-02,04N23W16C08S,1.21986,nitrate_as_n,miramonte,10.0
2008-05-19,04N23W16C08S,1.1295,nitrate_as_n,miramonte,10.0
2009-09-22,04N23W16C08S,2.3267700000000002,nitrate_as_n,miramonte,10.0
2010-11-09,04N23W16C08S,0.9713700000000001,nitrate_as_n,miramonte,10.0
2011-06-27,04N23W16C08S,0.9939600000000001,nitrate_as_n,miramonte,10.0
2012-07-03,04N23W16C08S,1.26504,nitrate_as_n,miramonte,10.0
2012-10-09,04N23W16C08S,2.73339,nitrate_as_n,miramonte,10.0
2013-06-04,04N23W16C08S,1.0617299999999998,nitrate_as_n,miramonte,10.0
2013-09-10,04N23W16C08S,2.1686400000000003,nitrate_as_n,miramonte,10.0
2013-11-19,04N23W16C08S,5.46678,nitrate_as_n,miramonte,10.0
2013-12-03,04N23W16C08S,6.054119999999999,nitrate_as_n,miramonte,10.0
2014-01-21,04N23W16C08S,6.618869999999999,nitrate_as_n,miramonte,10.0
2014-02-18,04N23W16C08S,6.52851,nitrate_as_n,miramonte,10.0
2014-03-04,04N23W16C08S,6.03153,nitrate_as_n,miramonte,10.0
2014-04-01,04N23W16C08S,1.40058,nitrate_as_n,miramonte,10.0
2014-05-20,04N23W16C08S,1.26504,nitrate_as_n,miramonte,10.0
2014-06-03,04N23W16C08S,1.21986,nitrate_as_n,miramonte,10.0
2014-07-09,04N23W16C08S,2.23641,nitrate_as_n,miramonte,10.0
2014-08-12,04N23W16C08S,2.98188,nitrate_as_n,miramonte,10.0
2014-09-09,04N23W16C08S,3.5466300000000004,nitrate_as_n,miramonte,10.0
2014-10-21,04N23W16C08S,4.7439,nitrate_as_n,miramonte,10.0
2014-11-04,04N23W16C08S,5.08275,nitrate_as_n,miramonte,10.0
2014-12-09,04N23W16C08S,6.25743,nitrate_as_n,miramonte,10.0
2015-01-13,04N23W16C08S,3.36591,nitrate_as_n,miramonte,10.0
2015-02-03,04N23W16C08S,2.43972,nitrate_as_n,miramonte,10.0
2015-03-10,04N23W16C08S,1.60389,nitrate_as_n,miramonte,10.0
2015-04-07,04N23W16C08S,1.69425,nitrate_as_n,miramonte,10.0
2015-05-05,04N23W16C08S,1.87497,nitrate_as_n,miramonte,10.0
2015-06-02,04N23W16C08S,2.19123,nitrate_as_n,miramonte,10.0
2015-07-28,04N23W16C08S,3.0,nitrate_as_n,miramonte,10.0
2015-08-04,04N23W16C08S,3.4,nitrate_as_n,miramonte,10.0
2015-09-08,04N23W16C08S,4.6,nitrate_as_n,miramonte,10.0
2015-10-13,04N23W16C08S,6.3,nitrate_as_n,miramonte,10.0
2015-11-10,04N23W16C08S,6.4,nitrate_as_n,miramonte,10.0
2016-01-26,04N23W16C08S,8.1,nitrate_as_n,miramonte,10.0
2016-02-02,04N23W16C08S,7.4,nitrate_as_n,miramonte,10.0
2016-02-09,04N23W16C08S,6.8,nitrate_as_n,miramonte,10.0
2016-02-23,04N23W16C08S,5.8,nitrate_as_n,miramonte,10.0
2016-03-01,04N23W16C08S,6.0,nitrate_as_n,miramonte,10.0
2016-04-05,04N23W16C08S,3.9,nitrate_as_n,miramonte,10.0
2016-05-03,04N23W16C08S,2.6,nitrate_as_n,miramonte,10.0
2016-06-07,04N23W16C08S,2.4,nitrate_as_n,miramonte,10.0
2016-07-12,04N23W16C08S,3.8,nitrate_as_n,miramonte,10.0
2016-08-02,04N23W16C08S,5.2,nitrate_as_n,miramonte,10.0
2016-09-06,04N23W16C08S,6.9,nitrate_as_n,miramonte,10.0
2016-09-27,04N23W16C08S,7.3,nitrate_as_n,miramonte,10.0
2016-10-04,04N23W16C08S,7.7,nitrate_as_n,miramonte,10.0
2016-10-11,04N23W16C08S,8.2,nitrate_as_n,miramonte,10.0
2016-10-18,04N23W16C08S,7.7,nitrate_as_n,miramonte,10.0
2016-10-25,04N23W16C08S,7.3,nitrate_as_n,miramonte,10.0
2016-11-01,04N23W16C08S,8.2,nitrate_as_n,miramonte,10.0
2016-11-08,04N23W16C08S,8.4,nitrate_as_n,miramonte,10.0
2016-11-15,04N23W16C08S,8.1,nitrate_as_n,miramonte,10.0
2016-11-22,04N23W16C08S,8.5,nitrate_as_n,miramonte,10.0
2016-11-29,04N23W16C08S,8.7,nitrate_as_n,miramonte,10.0
2016-12-06,04N23W16C08S,8.6,nitrate_as_n,miramonte,10.0
2016-12-13,04N23W16C08S,9.4,nitrate_as_n,miramonte,10.0
2016-12-27,04N23W16C08S,10.2,nitrate_as_n,miramonte,10.0
2017-01-03,04N23W16C08S,9.3,nitrate_as_n,miramonte,10.0
2017-01-09,04N23W16C08S,7.5,nitrate_as_n,miramonte,10.0
2017-01-10,04N23W16C08S,9.4,nitrate_as_n,miramonte,10.0
2017-01-11,04N23W16C08S,8.6,nitrate_as_n,miramonte,10.0
2017-01-12,04N23W16C08S,9.6,nitrate_as_n,miramonte,10.0
2017-01-13,04N23W16C08S,8.2,nitrate_as_n,miramonte,10.0
2017-01-17,04N23W16C08S,6.9,nitrate_as_n,miramonte,10.0
2017-01-18,04N23W16C08S,7.7,nitrate_as_n,miramonte,10.0
2017-01-24,04N23W16C08S,8.2,nitrate_as_n,miramonte,10.0
2017-01-31,04N23W16C08S,2.3,nitrate_as_n,miramonte,10.0
2017-02-07,04N23W16C08S,1.6,nitrate_as_n,miramonte,10.0
2017-02-14,04N23W16C08S,1.7,nitrate_as_n,miramonte,10.0
2017-02-28,04N23W16C08S,1.7,nitrate_as_n,miramonte,10.0
2017-04-18,04N23W16C08S,1.7,nitrate_as_n,miramonte,10.0
2017-05-16,04N23W16C08S,1.7,nitrate_as_n,miramonte,10.0
2017-06-06,04N23W16C08S,2.3,nitrate_as_n,miramonte,10.0
2017-07-05,04N23W16C08S,2.6,nitrate_as_n,miramonte,10.0
2017-08-22,04N23W16C08S,2.6,nitrate_as_n,miramonte,10.0
2017-09-19,04N23W16C08S,2.7,nitrate_as_n,miramonte,10.0
2017-10-10,04N23W16C08S,2.9,nitrate_as_n,miramonte,10.0
2017-11-07,04N23W16C08S,2.9,nitrate_as_n,miramonte,10.0
2017-12-12,04N23W16C08S,3.0,nitrate_as_n,miramonte,10.0
2018-01-02,04N23W16C08S,3.1,nitrate_as_n,miramonte,10.0
2018-02-13,04N23W16C08S,3.2,nitrate_as_n,miramonte,10.0
2018-02-20,04N23W16C08S,3.4,nitrate_as_n,miramonte,10.0
2018-03-06,04N23W16C08S,3.4,nitrate_as_n,miramonte,10.0
2018-04-03,04N23W16C08S,2.8,nitrate_as_n,miramonte,10.0
2018-05-08,04N23W16C08S,2.4,nitrate_as_n,miramonte,10.0
2018-06-12,04N23W16C08S,2.1,nitrate_as_n,miramonte,10.0
2018-07-10,04N23W16C08S,2.4,nitrate_as_n,miramonte,10.0
2018-08-14,04N23W16C08S,2.5,nitrate_as_n,miramonte,10.0
2018-09-04,04N23W16C08S,2.7,nitrate_as_n,miramonte,10.0
2018-10-02,04N23W16C08S,3.4,nitrate_as_n,miramonte,10.0
2018-11-06,04N23W16C08S,4.0,nitrate_as_n,miramonte,10.0
2018-12-18,04N23W16C08S,2.1,nitrate_as_n,miramonte,10.0
2019-01-08,04N23W16C08S,2.1,nitrate_as_n,miramonte,10.0
2019-02-12,04N23W16C08S,1.5,nitrate_as_n,miramonte,10.0
2019-03-12,04N23W16C08S,1.9,nitrate_as_n,miramonte,10.0
2019-04-09,04N23W16C08S,2.3,nitrate_as_n,miramonte,10.0
2019-05-21,04N23W16C08S,2.9,nitrate_as_n,miramonte,10.0
2019-06-04,04N23W16C08S,2.9,nitrate_as_n,miramonte,10.0
2019-07-09,04N23W16C08S,2.5,nitrate_as_n,miramonte,10.0
2007-06-15,04N23W16C10S,0.79065,nitrate_as_n,miramonte,10.0
2010-11-09,04N23W16C10S,1.21986,nitrate_as_n,miramonte,10.0
2011-06-27,04N23W16C10S,0.83583,nitrate_as_n,miramonte,10.0
2012-07-03,04N23W16C10S,1.0843200000000002,nitrate_as_n,miramonte,10.0
2012-10-09,04N23W16C10S,4.45023,nitrate_as_n,miramonte,10.0
2013-06-04,04N23W16C10S,1.19727,nitrate_as_n,miramonte,10.0
2013-09-10,04N23W16C10S,3.79512,nitrate_as_n,miramonte,10.0
2017-03-07,04N23W16C10S,1.6,nitrate_as_n,miramonte,10.0
2017-04-18,04N23W16C10S,1.7,nitrate_as_n,miramonte,10.0
2017-05-16,04N23W16C10S,1.9,nitrate_as_n,miramonte,10.0
2017-06-06,04N23W16C10S,2.3,nitrate_as_n,miramonte,10.0
2017-07-05,04N23W16C10S,2.6,nitrate_as_n,miramonte,10.0
2017-08-22,04N23W16C10S,2.5,nitrate_as_n,miramonte,10.0
2017-09-19,04N23W16C10S,2.5,nitrate_as_n,miramonte,10.0
2017-10-10,04N23W16C10S,2.7,nitrate_as_n,miramonte,10.0
2017-11-07,04N23W16C10S,2.7,nitrate_as_n,miramonte,10.0
2017-12-12,04N23W16C10S,3.2,nitrate_as_n,miramonte,10.0
2018-01-02,04N23W16C10S,3.3,nitrate_as_n,miramonte,10.0
2018-02-13,04N23W16C10S,3.5,nitrate_as_n,miramonte,10.0
2018-03-06,04N23W16C10S,3.8,nitrate_as_n,miramonte,10.0
2018-03-20,04N23W16C10S,3.7,nitrate_as_n,miramonte,10.0
2018-04-03,04N23W16C10S,3.1,nitrate_as_n,miramonte,10.0
2018-05-08,04N23W16C10S,2.5,nitrate_as_n,miramonte,10.0
2018-06-12,04N23W16C10S,2.3,nitrate_as_n,miramonte,10.0
2018-07-10,04N23W16C10S,3.0,nitrate_as_n,miramonte,10.0
2018-08-14,04N23W16C10S,2.8,nitrate_as_n,miramonte,10.0
2019-03-05,04N23W16C10S,1.9,nitrate_as_n,miramonte,10.0
2016-10-07,04N23W16C11S,4.2,nitrate_as_n,miramonte,10.0
2018-09-04,04N23W16C11S,2.2,nitrate_as_n,miramonte,10.0
2018-10-02,04N23W16C11S,2.4,nitrate_as_n,miramonte,10.0
2018-11-06,04N23W16C11S,2.6,nitrate_as_n,miramonte,10.0
2018-12-18,04N23W16C11S,1.8,nitrate_as_n,miramonte,10.0
2019-01-08,04N23W16C11S,1.8,nitrate_as_n,miramonte,10.0
2019-02-12,04N23W16C11S,1.6,nitrate_as_n,miramonte,10.0
2019-03-12,04N23W16C11S,1.7,nitrate_as_n,miramonte,10.0
2019-04-09,04N23W16C11S,2.2,nitrate_as_n,miramonte,10.0
2019-05-21,04N23W16C11S,2.8,nitrate_as_n,miramonte,10.0
2019-06-04,04N23W16C11S,2.8,nitrate_as_n,miramonte,10.0
2019-07-09,04N23W16C11S,2.7,nitrate_as_n,miramonte,10.0
1972-08-22,04N23W16F03S,2.259,nitrate_as_n,miramonte,10.0
1975-05-01,04N23W16F03S,2.4849,nitrate_as_n,miramonte,10.0
1976-06-09,04N23W16F03S,2.4849,nitrate_as_n,miramonte,10.0
1977-06-21,04N23W16F03S,2.0331,nitrate_as_n,miramonte,10.0
1978-06-16,04N23W16F03S,4.47282,nitrate_as_n,miramonte,10.0
1981-06-30,04N23W16F03S,4.0662,nitrate_as_n,miramonte,10.0
1982-06-08,04N23W16F03S,3.3885,nitrate_as_n,miramonte,10.0
1983-07-28,04N23W16F03S,6.777,nitrate_as_n,miramonte,10.0
1984-07-10,04N23W16F03S,1.33281,nitrate_as_n,miramonte,10.0
1985-03-25,04N23W16F03S,3.8403,nitrate_as_n,miramonte,10.0
1985-11-15,04N23W16F03S,1.5135299999999998,nitrate_as_n,miramonte,10.0
1985-12-19,04N23W16F03S,0.70029,nitrate_as_n,miramonte,10.0
1987-05-06,04N23W16F03S,3.4562699999999995,nitrate_as_n,miramonte,10.0
1987-11-19,04N23W16F03S,8.629380000000001,nitrate_as_n,miramonte,10.0
1988-05-05,04N23W16F03S,2.9367,nitrate_as_n,miramonte,10.0
1990-07-10,04N23W16F03S,1.10691,nitrate_as_n,miramonte,10.0
1991-04-24,04N23W16F03S,1.55871,nitrate_as_n,miramonte,10.0
1992-11-11,04N23W16F03S,3.63699,nitrate_as_n,miramonte,10.0
1993-06-04,04N23W16F03S,6.754410000000001,nitrate_as_n,miramonte,10.0
1993-09-14,04N23W16F03S,6.0993,nitrate_as_n,miramonte,10.0
1993-12-01,04N23W16F03S,7.16103,nitrate_as_n,miramonte,10.0
1995-05-01,04N23W16F03S,4.9698,nitrate_as_n,miramonte,10.0
1995-11-09,04N23W16F03S,6.0993,nitrate_as_n,miramonte,10.0
1996-01-04,04N23W16F03S,5.4216,nitrate_as_n,miramonte,10.0
1996-01-29,04N23W16F03S,5.6475,nitrate_as_n,miramonte,10.0
1996-03-13,04N23W16F03S,4.518,nitrate_as_n,miramonte,10.0
1996-04-04,04N23W16F03S,4.9698,nitrate_as_n,miramonte,10.0
1996-06-27,04N23W16F03S,6.3252,nitrate_as_n,miramonte,10.0
1986-04-01,04N23W16F04S,2.4849,nitrate_as_n,miramonte,10.0
1989-10-03,04N23W16F04S,8.5842,nitrate_as_n,miramonte,10.0
2005-02-07,04N23W16F04S,1.1295,nitrate_as_n,miramonte,10.0
2005-10-17,04N23W16F04S,3.1626,nitrate_as_n,miramonte,10.0
2006-07-10,04N23W16F04S,1.3554,nitrate_as_n,miramonte,10.0
2007-07-02,04N23W16F04S,2.4849,nitrate_as_n,miramonte,10.0
2008-05-19,04N23W16F04S,1.55871,nitrate_as_n,miramonte,10.0
2009-09-22,04N23W16F04S,4.78908,nitrate_as_n,miramonte,10.0
2010-11-09,04N23W16F04S,4.76649,nitrate_as_n,miramonte,10.0
2011-06-27,04N23W16F04S,1.73943,nitrate_as_n,miramonte,10.0
2012-07-03,04N23W16F04S,3.20778,nitrate_as_n,miramonte,10.0
2013-06-04,04N23W16F04S,5.69268,nitrate_as_n,miramonte,10.0
2013-09-10,04N23W16F04S,8.5842,nitrate_as_n,miramonte,10.0
2013-10-22,04N23W16F04S,8.787510000000001,nitrate_as_n,miramonte,10.0
2013-11-19,04N23W16F04S,11.11428,nitrate_as_n,miramonte,10.0
2013-12-03,04N23W16F04S,11.65644,nitrate_as_n,miramonte,10.0
2014-03-18,04N23W16F04S,6.573689999999999,nitrate_as_n,miramonte,10.0
2014-04-01,04N23W16F04S,5.150519999999999,nitrate_as_n,miramonte,10.0
2014-05-20,04N23W16F04S,5.12793,nitrate_as_n,miramonte,10.0
2014-06-03,04N23W16F04S,6.46074,nitrate_as_n,miramonte,10.0
2014-07-09,04N23W16F04S,8.629380000000001,nitrate_as_n,miramonte,10.0
2014-08-12,04N23W16F04S,8.56161,nitrate_as_n,miramonte,10.0
2014-09-09,04N23W16F04S,9.42003,nitrate_as_n,miramonte,10.0
2014-10-21,04N23W16F04S,10.14291,nitrate_as_n,miramonte,10.0
2014-11-04,04N23W16F04S,10.41399,nitrate_as_n,miramonte,10.0
2015-02-03,04N23W16F04S,10.594710000000001,nitrate_as_n,miramonte,10.0
2015-04-07,04N23W16F04S,7.79355,nitrate_as_n,miramonte,10.0
2015-05-05,04N23W16F04S,6.82218,nitrate_as_n,miramonte,10.0
2015-06-02,04N23W16F04S,7.319160000000001,nitrate_as_n,miramonte,10.0
2015-07-28,04N23W16F04S,8.3,nitrate_as_n,miramonte,10.0
2015-08-04,04N23W16F04S,8.8,nitrate_as_n,miramonte,10.0
2016-06-28,04N23W16F04S,10.1,nitrate_as_n,miramonte,10.0
2016-07-12,04N23W16F04S,11.1,nitrate_as_n,miramonte,10.0
2017-02-28,04N23W16F04S,2.4,nitrate_as_n,miramonte,10.0
2017-04-18,04N23W16F04S,2.1,nitrate_as_n,miramonte,10.0
2017-05-16,04N23W16F04S,2.3,nitrate_as_n,miramonte,10.0
2017-06-06,04N23W16F04S,2.3,nitrate_as_n,miramonte,10.0
2017-07-05,04N23W16F04S,2.6,nitrate_as_n,miramonte,10.0
2017-08-22,04N23W16F04S,3.0,nitrate_as_n,miramonte,10.0
2017-09-19,04N23W16F04S,3.2,nitrate_as_n,miramonte,10.0
2017-10-10,04N23W16F04S,3.4,nitrate_as_n,miramonte,10.0
2017-11-07,04N23W16F04S,3.5,nitrate_as_n,miramonte,10.0
2017-12-12,04N23W16F04S,4.1,nitrate_as_n,miramonte,10.0
2018-01-02,04N23W16F04S,4.3,nitrate_as_n,miramonte,10.0
2018-02-13,04N23W16F04S,5.2,nitrate_as_n,miramonte,10.0
2018-03-06,04N23W16F04S,5.5,nitrate_as_n,miramonte,10.0
2018-03-20,04N23W16F04S,5.5,nitrate_as_n,miramonte,10.0
2018-04-03,04N23W16F04S,5.4,nitrate_as_n,miramonte,10.0
2018-05-08,04N23W16F04S,4.9,nitrate_as_n,miramonte,10.0
2018-06-12,04N23W16F04S,6.1,nitrate_as_n,miramonte,10.0
2018-07-10,04N23W16F04S,5.8,nitrate_as_n,miramonte,10.0
2018-08-14,04N23W16F04S,6.1,nitrate_as_n,miramonte,10.0
2018-09-04,04N23W16F04S,5.9,nitrate_as_n,miramonte,10.0
2018-10-02,04N23W16F04S,6.4,nitrate_as_n,miramonte,10.0
2018-11-06,04N23W16F04S,6.7,nitrate_as_n,miramonte,10.0
2019-03-26,04N23W16F04S,2.4,nitrate_as_n,miramonte,10.0
2010-10-29,04N23W04H01S,2.43972,nitrate_as_n,robles,10.0
2011-08-09,04N23W04H01S,1.3554,nitrate_as_n,robles,10.0
2012-08-21,04N23W04H01S,3.04965,nitrate_as_n,robles,10.0
2013-12-04,04N23W04H01S,5.715269999999999,nitrate_as_n,robles,10.0
2014-09-24,04N23W04H01S,4.337280000000001,nitrate_as_n,robles,10.0
2016-12-06,04N23W04H01S,6.799589999999999,nitrate_as_n,robles,10.0
2017-10-31,04N23W04H01S,3.9,nitrate_as_n,robles,10.0
2002-05-20,04N23W04J01S,9.2619,nitrate_as_n,robles,10.0
2010-06-23,04N23W04J01S,1.60389,nitrate_as_n,robles,10.0
2010-06-24,04N23W04J01S,1.64907,nitrate_as_n,robles,10.0
2010-07-15,04N23W04J01S,2.53008,nitrate_as_n,robles,10.0
2010-08-27,04N23W04J01S,7.02549,nitrate_as_n,robles,10.0
2011-04-19,04N23W04J01S,1.19727,nitrate_as_n,robles,10.0
2011-05-03,04N23W04J01S,1.0843200000000002,nitrate_as_n,robles,10.0
2011-07-05,04N23W04J01S,1.37799,nitrate_as_n,robles,10.0
2011-08-02,04N23W04J01S,1.5813,nitrate_as_n,robles,10.0
2011-09-13,04N23W04J01S,4.94721,nitrate_as_n,robles,10.0
2011-10-04,04N23W04J01S,6.709230000000001,nitrate_as_n,robles,10.0
2011-11-01,04N23W04J01S,7.364339999999999,nitrate_as_n,robles,10.0
2011-12-06,04N23W04J01S,5.35383,nitrate_as_n,robles,10.0
2012-01-03,04N23W04J01S,5.10534,nitrate_as_n,robles,10.0
2012-02-07,04N23W04J01S,6.573689999999999,nitrate_as_n,robles,10.0
2012-03-06,04N23W04J01S,6.3252,nitrate_as_n,robles,10.0
2012-04-03,04N23W04J01S,6.16707,nitrate_as_n,robles,10.0
2012-05-01,04N23W04J01S,2.55267,nitrate_as_n,robles,10.0
2012-06-05,04N23W04J01S,6.95772,nitrate_as_n,robles,10.0
2012-07-03,04N23W04J01S,10.301039999999999,nitrate_as_n,robles,10.0
2012-08-21,04N23W04J01S,17.19099,nitrate_as_n,robles,10.0
2012-09-25,04N23W04J01S,12.966660000000001,nitrate_as_n,robles,10.0
2012-10-02,04N23W04J01S,12.808530000000001,nitrate_as_n,robles,10.0
2012-11-06,04N23W04J01S,13.169970000000001,nitrate_as_n,robles,10.0
2012-12-04,04N23W04J01S,14.276879999999998,nitrate_as_n,robles,10.0
2013-01-02,04N23W04J01S,10.41399,nitrate_as_n,robles,10.0
2013-02-05,04N23W04J01S,5.46678,nitrate_as_n,robles,10.0
2013-03-05,04N23W04J01S,2.95929,nitrate_as_n,robles,10.0
2013-04-02,04N23W04J01S,4.85685,nitrate_as_n,robles,10.0
2013-05-07,04N23W04J01S,6.709230000000001,nitrate_as_n,robles,10.0
2013-06-04,04N23W04J01S,7.612830000000001,nitrate_as_n,robles,10.0
2013-07-02,04N23W04J01S,10.45917,nitrate_as_n,robles,10.0
2013-08-06,04N23W04J01S,13.169970000000001,nitrate_as_n,robles,10.0
2013-09-03,04N23W04J01S,14.2317,nitrate_as_n,robles,10.0
2013-10-01,04N23W04J01S,11.7468,nitrate_as_n,robles,10.0
2013-11-05,04N23W04J01S,11.83716,nitrate_as_n,robles,10.0
2013-12-03,04N23W04J01S,14.43501,nitrate_as_n,robles,10.0
2014-01-07,04N23W04J01S,11.22723,nitrate_as_n,robles,10.0
2014-02-06,04N23W04J01S,12.243780000000001,nitrate_as_n,robles,10.0
2014-03-04,04N23W04J01S,11.5209,nitrate_as_n,robles,10.0
2014-04-01,04N23W04J01S,3.95325,nitrate_as_n,robles,10.0
2014-05-06,04N23W04J01S,3.95325,nitrate_as_n,robles,10.0
2014-06-03,04N23W04J01S,9.058589999999999,nitrate_as_n,robles,10.0
2014-07-08,04N23W04J01S,11.046510000000001,nitrate_as_n,robles,10.0
2014-12-16,04N23W04J01S,11.7468,nitrate_as_n,robles,10.0
1972-08-21,04N23W09B01S,2.259,nitrate_as_n,robles,10.0
1975-05-06,04N23W09B01S,1.42317,nitrate_as_n,robles,10.0
1976-07-20,04N23W09B01S,1.1295,nitrate_as_n,robles,10.0
1977-08-08,04N23W09B01S,1.5813,nitrate_as_n,robles,10.0
1978-06-16,04N23W09B01S,2.1686400000000003,nitrate_as_n,robles,10.0
1982-10-20,04N23W09B01S,2.0331,nitrate_as_n,robles,10.0
1984-07-28,04N23W09B01S,0.36144,nitrate_as_n,robles,10.0
1986-01-31,04N23W09B03S,3.6144,nitrate_as_n,robles,10.0
1990-03-13,04N23W09B03S,3.3885,nitrate_as_n,robles,10.0
1993-06-21,04N23W09B03S,5.94117,nitrate_as_n,robles,10.0
1995-10-12,04N23W09B03S,3.27555,nitrate_as_n,robles,10.0
1996-06-17,04N23W09B03S,3.81771,nitrate_as_n,robles,10.0
1999-02-01,04N23W09B03S,2.91411,nitrate_as_n,robles,10.0
1999-06-28,04N23W09B03S,4.40505,nitrate_as_n,robles,10.0
2001-03-12,04N23W09B03S,4.518,nitrate_as_n,robles,10.0
2001-07-09,04N23W09B03S,3.3885,nitrate_as_n,robles,10.0
2001-10-15,04N23W09B03S,4.2921,nitrate_as_n,robles,10.0
2002-04-29,04N23W09B03S,4.0662,nitrate_as_n,robles,10.0
2003-06-09,04N23W09B03S,2.7108,nitrate_as_n,robles,10.0
2004-09-13,04N23W09B03S,2.9367,nitrate_as_n,robles,10.0
2005-06-20,04N23W09B03S,5.4216,nitrate_as_n,robles,10.0
2006-06-20,04N23W09B03S,4.04361,nitrate_as_n,robles,10.0
2007-06-05,04N23W09B03S,2.1234599999999997,nitrate_as_n,robles,10.0
2008-06-03,04N23W09B03S,5.08275,nitrate_as_n,robles,10.0
2009-03-23,04N23W09B03S,4.17915,nitrate_as_n,robles,10.0
